$$Name$Pricebook2.Name$Product2.Name$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,Id,IsActive,Name,Pricebook2.$$Name$IsStandard,Pricebook2.Id,Pricebook2Id,Product2.Id,Product2.Name,Product2Id,ProductSellingModel.$$Name$SellingModelType,ProductSellingModel.Id,ProductSellingModelId,UnitPrice
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;One-Time;JPY,JPY,MPXLFKFR6JRD0JQUUX,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Annual;JPY,JPY,9SUOEO3CQORBF5O4RL,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Monthly;JPY,JPY,GH40XHQ8CKP3W2TRM4,true,QuantumBit Complete Solution,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,LISQH1OBWZUZGML4JX,QuantumBit Complete Solution,LISQH1OBWZUZGML4JX,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,0
QuantumBit Essentials Training;Standard Price Book;QuantumBit Essentials Training;One-Time;JPY,JPY,XWZRPXZGTFZLOQQ7RS,true,QuantumBit Essentials Training,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TTQSYYKHIGJVBBBC12,QuantumBit Essentials Training,TTQSYYKHIGJVBBBC12,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1286000
QuantumBit Fundamentals Training;Standard Price Book;QuantumBit Fundamentals Training;One-Time;JPY,JPY,MEXTU4JBOQWLWXZBCX,true,QuantumBit Fundamentals Training,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,O9KVYGM1LOBYQPYYOB,QuantumBit Fundamentals Training,O9KVYGM1LOBYQPYYOB,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,983400
QuantumBit Services Project;Standard Price Book;QuantumBit Services Project;One-Time;JPY,JPY,ZEMYUSH4TUTLDDI0G1,true,QuantumBit Services Project,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,QOOCYUCGGZ6BJDGEBR,QuantumBit Services Project,QOOCYUCGGZ6BJDGEBR,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
QuantumBit Starter;Standard Price Book;QuantumBit Starter;One-Time;JPY,JPY,SVUYGUG4PQ33HAINUG,true,QuantumBit Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RYIQFWNBU0EKF5TF7O,QuantumBit Starter,RYIQFWNBU0EKF5TF7O,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,0
Silver Hardware Maintenance;Standard Price Book;Silver Hardware Maintenance;Term Annual;JPY,JPY,OT0DDKWMV3WP0YSKTC,true,Silver Hardware Maintenance,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,SATBVJEK2BGV25R4YB,Silver Hardware Maintenance,SATBVJEK2BGV25R4YB,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,3782400
Solutions Architect;Standard Price Book;Solutions Architect;One-Time;JPY,JPY,VGXSPCNEMOSZQM621D,true,Solutions Architect,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,VBMFGCZ4ZIEHPFC4WH,Solutions Architect,VBMFGCZ4ZIEHPFC4WH,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,75600
Subscription;Standard Price Book;Subscription;Evergreen Annual;JPY,JPY,HGCFMN3ZSAVG6BBWLC,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Evergreen Annual;Evergreen,Q6FMPMZHLIVUVIYJGC,Q6FMPMZHLIVUVIYJGC,63500
Subscription;Standard Price Book;Subscription;Evergreen Monthly;JPY,JPY,CSGQPQBJG2FUCSATTK,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,5300
Subscription;Standard Price Book;Subscription;Term Annual;JPY,JPY,NTQLY99WDK4VE27IQ2,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,54470
Subscription;Standard Price Book;Subscription;Term Monthly;JPY,JPY,IEV7BU64S5PW8NSG7T,true,Subscription,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H2C0S9HDIOAOUVOKC6,Subscription,H2C0S9HDIOAOUVOKC6,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,4540
16GB RDIMM;Standard Price Book;16GB RDIMM;One-Time;GBP,GBP,Z0N5OCHLDNZFYWSG8V,true,16GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,YAMVDNP6ZHLQTHFC6R,16GB RDIMM,YAMVDNP6ZHLQTHFC6R,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,470
1TB 7.2k RPM NLSAS;Standard Price Book;1TB 7.2k RPM NLSAS;One-Time;GBP,GBP,HF8LEKPBVF6YKLLA5A,true,1TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JRRQEMB2GEWL045WVW,1TB 7.2k RPM NLSAS,JRRQEMB2GEWL045WVW,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,390
32GB RDIMM;Standard Price Book;32GB RDIMM;One-Time;GBP,GBP,JO23QULRU2IM30TRNJ,true,32GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6WIQTIAKMIU2BVHZFQ,32GB RDIMM,6WIQTIAKMIU2BVHZFQ,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,700
4TB 7.2k RPM NLSAS;Standard Price Book;4TB 7.2k RPM NLSAS;One-Time;GBP,GBP,X6PEFXQEYRADWKTAQC,true,4TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,ZRAY7C6QRLL6LHXITE,4TB 7.2k RPM NLSAS,ZRAY7C6QRLL6LHXITE,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,630
8GB RDIMM;Standard Price Book;8GB RDIMM;One-Time;GBP,GBP,B9XZQUO18FOODQXKVK,true,8GB RDIMM,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6PTBZCBA0G1VB87IP6,8GB RDIMM,6PTBZCBA0G1VB87IP6,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,310
8TB 7.2k RPM NLSAS;Standard Price Book;8TB 7.2k RPM NLSAS;One-Time;GBP,GBP,VSYEKCP06AYTSRFILB,true,8TB 7.2k RPM NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,U7S3OIV8RRVX1AP2XK,8TB 7.2k RPM NLSAS,U7S3OIV8RRVX1AP2XK,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,790
8TB 7.2k RPM Self-Encrypting NLSAS;Standard Price Book;8TB 7.2k RPM Self-Encrypting NLSAS;One-Time;GBP,GBP,KXWYHQZF2KSYRXPULP,true,8TB 7.2k RPM Self-Encrypting NLSAS,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,BHCNX1DUZOTFYKIFN9,8TB 7.2k RPM Self-Encrypting NLSAS,BHCNX1DUZOTFYKIFN9,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,940
Additional API;Standard Price Book;Additional API;Evergreen Monthly;GBP,GBP,3MIZ4XAGB8I2GCZ1MG,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,1570
Additional API;Standard Price Book;Additional API;Term Annual;GBP,GBP,HBCCBCQXXUISZODENC,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,11790
Additional API;Standard Price Book;Additional API;Term Monthly;GBP,GBP,D7SDROQ6FLPJN1USV7,true,Additional API,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,H4SCHGCSBGSI4VMLPN,Additional API,H4SCHGCSBGSI4VMLPN,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,1180
Additional API Flex (100M);Standard Price Book;Additional API Flex (100M);Term Annual;GBP,GBP,C9XMBPSLKL6AEVCAJE,true,Additional API Flex (100M),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,1NUWLTQ5PMXWFD4ISD,Additional API Flex (100M),1NUWLTQ5PMXWFD4ISD,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,350
Additional API Gov;Standard Price Book;Additional API Gov;Term Annual;GBP,GBP,QUQLTLDIXBD1O4NPVU,true,Additional API Gov,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,Y1RGHWYDTBSHEBON2G,Additional API Gov,Y1RGHWYDTBSHEBON2G,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,1140
Additional API Pre-Prod;Standard Price Book;Additional API Pre-Prod;Term Annual;GBP,GBP,CXVTOQSQKZIKJ303U1,true,Additional API Pre-Prod,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,NFA4ESHHRIQT6T4XYT,Additional API Pre-Prod,NFA4ESHHRIQT6T4XYT,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,2550
Additional API Prod;Standard Price Book;Additional API Prod;Term Annual;GBP,GBP,ZGGRPP6GHMXL1NJF7B,true,Additional API Prod,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,AOGBR80WB54F3PBSXO,Additional API Prod,AOGBR80WB54F3PBSXO,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,2550
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Evergreen Monthly;GBP,GBP,CIHK4S5GIWPBJN7I47,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,2
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Annual;GBP,GBP,4KEO9WHLEWFTFKMYU6,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,20
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Monthly;GBP,GBP,OWE4CL4CTKLLL5XMII,true,Additional Automation QB Credits,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,FMQVQ77IY3K9M2NDXT,Additional Automation QB Credits,FMQVQ77IY3K9M2NDXT,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Evergreen Monthly;GBP,GBP,0LHBWH1XLRVGXMD6JJ,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,2510
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Annual;GBP,GBP,NEMN8Y4HKAVVLERVU5,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,29860
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Monthly;GBP,GBP,ZPEBNRQ6SHW760TD7N,true,Additional Data Throughput (TB),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,UOZ7WXWFLG4IYUYM1G,Additional Data Throughput (TB),UOZ7WXWFLG4IYUYM1G,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2360
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Evergreen Monthly;GBP,GBP,EGFZ4D4FCTFCBWW5KA,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,1570
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Annual;GBP,GBP,NCRFUIEJJ61WBJGL3Y,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,18860
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Monthly;GBP,GBP,W4GAPWRMK3PLNMC3Z7,true,Additional Flows - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,6YXU0AOW2YSNMIPP5H,Additional Flows - QB Starter,6YXU0AOW2YSNMIPP5H,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,1180
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Evergreen Monthly;GBP,GBP,RQMXWZAM7CVGAZNDT3,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,2750
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Annual;GBP,GBP,EQ17XNYREWKEAVU5FY,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,23580
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Monthly;GBP,GBP,Y3VJUF065X3QCTFQHW,true,Additional Messages - QB Starter,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,930JUDKICMFLAFR2IX,Additional Messages - QB Starter,930JUDKICMFLAFR2IX,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,2360
Additional QB DataGraph (500M);Standard Price Book;Additional QB DataGraph (500M);Term Annual;GBP,GBP,4YDKQENZNDCMIEEYFL,true,Additional QB DataGraph (500M),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RMBYPHHDN8BIBMCLJP,Additional QB DataGraph (500M),RMBYPHHDN8BIBMCLJP,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,19650
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Evergreen Monthly;GBP,GBP,XQXWMK3ND1S7RKI2RZ,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Evergreen Monthly;Evergreen,3ACBONHWU9S1OCZ4C8,3ACBONHWU9S1OCZ4C8,4
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Annual;GBP,GBP,OETLCL841Y9ZMSZZLV,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,35
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Monthly;GBP,GBP,CWHT4O50OAGODPC3WQ,true,API Access Requests (AEH),Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,PJUIJPP4W3GJFYHGBK,API Access Requests (AEH),PJUIJPP4W3GJFYHGBK,Term Monthly;TermDefined,UAGED9WJIWQIVBDKPA,UAGED9WJIWQIVBDKPA,4
C13 to C14 Power Cable 3';Standard Price Book;C13 to C14 Power Cable 3';One-Time;GBP,GBP,PN7XCUYYMM2I47YUZR,true,C13 to C14 Power Cable 3',Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,TUOP5GGDP0NZ7UQZHE,C13 to C14 Power Cable 3',TUOP5GGDP0NZ7UQZHE,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,200
Configured Power Cable;Standard Price Book;Configured Power Cable;One-Time;GBP,GBP,CWXEDPEEBIJDAQ5TFR,true,Configured Power Cable,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,K7LJAYQXKMZ5Q9ZNYY,Configured Power Cable,K7LJAYQXKMZ5Q9ZNYY,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,200
Data Normalization Expert;Standard Price Book;Data Normalization Expert;One-Time;GBP,GBP,HT3T6L2IFB89VQN2N2,true,Data Normalization Expert,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RDTJ9VUZD1CP68LB7K,Data Normalization Expert,RDTJ9VUZD1CP68LB7K,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,240
Gold Hardware Maintenance;Standard Price Book;Gold Hardware Maintenance;Term Annual;GBP,GBP,ESRWYGJRVD4MWF5H8N,true,Gold Hardware Maintenance,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,BO4F6YXNRWS3UHUDOL,Gold Hardware Maintenance,BO4F6YXNRWS3UHUDOL,Term Annual;TermDefined,U76IRMLV2ZHAC45JEK,U76IRMLV2ZHAC45JEK,23580
Implementation Engineer;Standard Price Book;Implementation Engineer;One-Time;GBP,GBP,DUYHIMNUEUKTYDN1HV,true,Implementation Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,59HPFQZPUWSEICIXN5,Implementation Engineer,59HPFQZPUWSEICIXN5,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,240
Integration Specialist Engineer;Standard Price Book;Integration Specialist Engineer;One-Time;GBP,GBP,SGROYIHDTXKM1KCVFG,true,Integration Specialist Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,RVLZAUBCXGR2GIDEBP,Integration Specialist Engineer,RVLZAUBCXGR2GIDEBP,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,280
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;Intel X710 Dual Port 10Gb Direct Attach;One-Time;GBP,GBP,ZXZ0TXKA7FQTUFNWNY,true,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,W07SQOFBRJDCYLSLA7,Intel X710 Dual Port 10Gb Direct Attach,W07SQOFBRJDCYLSLA7,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1260
Intel X710 Dual Port 10Gb SFP;Standard Price Book;Intel X710 Dual Port 10Gb SFP;One-Time;GBP,GBP,NGZ82THLVDE5XDAHQA,true,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JZBQPO44HRAQGPFBDY,Intel X710 Dual Port 10Gb SFP,JZBQPO44HRAQGPFBDY,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1260
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;Intel Xeon E5-2609 v4 1.7GHz;One-Time;GBP,GBP,ROQWSNAR46AMOHNTJ5,true,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,KPSNWFN2YSMF6QH7XL,Intel Xeon E5-2609 v4 1.7GHz,KPSNWFN2YSMF6QH7XL,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1180
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;Intel Xeon E5-2660 v4 2.0GHz;One-Time;GBP,GBP,7X6RZJY0MMLQCHJAVB,true,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,EDMGKFBLPWJSEFFQ2V,Intel Xeon E5-2660 v4 2.0GHz,EDMGKFBLPWJSEFFQ2V,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1340
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;Intel Xeon E5-2667 v4 3.2GHz;One-Time;GBP,GBP,1XAXRTNTGL0TYQEFGL,true,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,5RQH7JQ7WY95Y4Y3FC,Intel Xeon E5-2667 v4 3.2GHz,5RQH7JQ7WY95Y4Y3FC,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1960
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;Intel Xeon E5-2683 v4 2.1GHz;One-Time;GBP,GBP,MBS4AMK59QIEDVSPOE,true,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,BBYMB74LXXODQN1RRU,Intel Xeon E5-2683 v4 2.1GHz,BBYMB74LXXODQN1RRU,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,1100
Module Extension Engineer;Standard Price Book;Module Extension Engineer;One-Time;GBP,GBP,BYDNPRLFNVWIIJMVVF,true,Module Extension Engineer,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,EZ4Q8WYRDRHKULICOP,Module Extension Engineer,EZ4Q8WYRDRHKULICOP,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,240
PowerSwerve R750 Rack Server;Standard Price Book;PowerSwerve R750 Rack Server;One-Time;GBP,GBP,UG4WQQQX48YUOYJS74,true,PowerSwerve R750 Rack Server,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JU2FWEY6BI19Q2HDDQ,PowerSwerve R750 Rack Server,JU2FWEY6BI19Q2HDDQ,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,3060
Professional Services Daily Rate;Standard Price Book;Professional Services Daily Rate;One-Time;GBP,GBP,MQXEIN6YK8SNYYH3BY,true,Professional Services Daily Rate,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,JJOWOX6VTRDNZKLRNL,Professional Services Daily Rate,JJOWOX6VTRDNZKLRNL,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,200
Professional Services Scope of Work;Standard Price Book;Professional Services Scope of Work;One-Time;GBP,GBP,WEVS5FJ5JY4SRCNHBI,true,Professional Services Scope of Work,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,ZMOAEI6YVI5NWJQEZK,Professional Services Scope of Work,ZMOAEI6YVI5NWJQEZK,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,19650
Program Director;Standard Price Book;Program Director;One-Time;GBP,GBP,ZVCN1DBCPR047HL5BU,true,Program Director,Standard Price Book;true,UZGMLSEQAKOLSLW9OF,UZGMLSEQAKOLSLW9OF,4M7QRJMIJBOJV5VLP8,Program Director,4M7QRJMIJBOJV5VLP8,One-Time;OneTime,ALVWKDBK8EJXHRXXYY,ALVWKDBK8EJXHRXXYY,280
