$$Name$Pricebook2.Name$Product2.Name$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,Name,Pricebook2.$$Name$IsStandard,Product2.Name,ProductSellingModel.$$Name$SellingModelType,UnitPrice
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Annual;CHF,CHF,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Term Annual;TermDefined,21330
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Monthly;CHF,CHF,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Term Monthly;TermDefined,1330
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Evergreen Monthly;CHF,CHF,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Evergreen Monthly;Evergreen,3110
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Annual;CHF,CHF,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Term Annual;TermDefined,26660
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Monthly;CHF,CHF,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Term Monthly;TermDefined,2670
Additional QB DataGraph (500M);Standard Price Book;Additional QB DataGraph (500M);Term Annual;CHF,CHF,true,Additional QB DataGraph (500M),Standard Price Book;true,Additional QB DataGraph (500M),Term Annual;TermDefined,22220
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Evergreen Monthly;CHF,CHF,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Evergreen Monthly;Evergreen,4
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Annual;CHF,CHF,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Term Annual;TermDefined,40
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Monthly;CHF,CHF,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Term Monthly;TermDefined,4
C13 to C14 Power Cable 3';Standard Price Book;C13 to C14 Power Cable 3';One-Time;CHF,CHF,true,C13 to C14 Power Cable 3',Standard Price Book;true,C13 to C14 Power Cable 3',One-Time;OneTime,220
Configured Power Cable;Standard Price Book;Configured Power Cable;One-Time;CHF,CHF,true,Configured Power Cable,Standard Price Book;true,Configured Power Cable,One-Time;OneTime,220
Data Normalization Expert;Standard Price Book;Data Normalization Expert;One-Time;CHF,CHF,true,Data Normalization Expert,Standard Price Book;true,Data Normalization Expert,One-Time;OneTime,270
Gold Hardware Maintenance;Standard Price Book;Gold Hardware Maintenance;Term Annual;CHF,CHF,true,Gold Hardware Maintenance,Standard Price Book;true,Gold Hardware Maintenance,Term Annual;TermDefined,26660
Implementation Engineer;Standard Price Book;Implementation Engineer;One-Time;CHF,CHF,true,Implementation Engineer,Standard Price Book;true,Implementation Engineer,One-Time;OneTime,270
Integration Specialist Engineer;Standard Price Book;Integration Specialist Engineer;One-Time;CHF,CHF,true,Integration Specialist Engineer,Standard Price Book;true,Integration Specialist Engineer,One-Time;OneTime,310
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;Intel X710 Dual Port 10Gb Direct Attach;One-Time;CHF,CHF,true,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,Intel X710 Dual Port 10Gb Direct Attach,One-Time;OneTime,1420
Intel X710 Dual Port 10Gb SFP;Standard Price Book;Intel X710 Dual Port 10Gb SFP;One-Time;CHF,CHF,true,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,Intel X710 Dual Port 10Gb SFP,One-Time;OneTime,1420
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;Intel Xeon E5-2609 v4 1.7GHz;One-Time;CHF,CHF,true,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,Intel Xeon E5-2609 v4 1.7GHz,One-Time;OneTime,1330
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;Intel Xeon E5-2660 v4 2.0GHz;One-Time;CHF,CHF,true,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,Intel Xeon E5-2660 v4 2.0GHz,One-Time;OneTime,1510
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;Intel Xeon E5-2667 v4 3.2GHz;One-Time;CHF,CHF,true,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,Intel Xeon E5-2667 v4 3.2GHz,One-Time;OneTime,2220
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;Intel Xeon E5-2683 v4 2.1GHz;One-Time;CHF,CHF,true,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,Intel Xeon E5-2683 v4 2.1GHz,One-Time;OneTime,1240
Module Extension Engineer;Standard Price Book;Module Extension Engineer;One-Time;CHF,CHF,true,Module Extension Engineer,Standard Price Book;true,Module Extension Engineer,One-Time;OneTime,270
PowerSwerve R750 Rack Server;Standard Price Book;PowerSwerve R750 Rack Server;One-Time;CHF,CHF,true,PowerSwerve R750 Rack Server,Standard Price Book;true,PowerSwerve R750 Rack Server,One-Time;OneTime,3470
Professional Services Daily Rate;Standard Price Book;Professional Services Daily Rate;One-Time;CHF,CHF,true,Professional Services Daily Rate,Standard Price Book;true,Professional Services Daily Rate,One-Time;OneTime,220
Professional Services Scope of Work;Standard Price Book;Professional Services Scope of Work;One-Time;CHF,CHF,true,Professional Services Scope of Work,Standard Price Book;true,Professional Services Scope of Work,One-Time;OneTime,22220
Program Director;Standard Price Book;Program Director;One-Time;CHF,CHF,true,Program Director,Standard Price Book;true,Program Director,One-Time;OneTime,310
Project Manager;Standard Price Book;Project Manager;One-Time;CHF,CHF,true,Project Manager,Standard Price Book;true,Project Manager,One-Time;OneTime,270
QB API Management Solution;Standard Price Book;QB API Management Solution;Evergreen Monthly;CHF,CHF,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Evergreen Monthly;Evergreen,890
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Annual;CHF,CHF,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Term Annual;TermDefined,10660
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Monthly;CHF,CHF,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Term Monthly;TermDefined,890
Quality Assurance Engineer;Standard Price Book;Quality Assurance Engineer;One-Time;CHF,CHF,true,Quality Assurance Engineer,Standard Price Book;true,Quality Assurance Engineer,One-Time;OneTime,270
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Evergreen Monthly;CHF,CHF,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;One-Time;CHF,CHF,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,One-Time;OneTime,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Annual;CHF,CHF,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Term Annual;TermDefined,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Monthly;CHF,CHF,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Term Monthly;TermDefined,0
QuantumBit Essentials Training;Standard Price Book;QuantumBit Essentials Training;One-Time;CHF,CHF,true,QuantumBit Essentials Training,Standard Price Book;true,QuantumBit Essentials Training,One-Time;OneTime,7550
QuantumBit Fundamentals Training;Standard Price Book;QuantumBit Fundamentals Training;One-Time;CHF,CHF,true,QuantumBit Fundamentals Training,Standard Price Book;true,QuantumBit Fundamentals Training,One-Time;OneTime,5780
QuantumBit Services Project;Standard Price Book;QuantumBit Services Project;One-Time;CHF,CHF,true,QuantumBit Services Project,Standard Price Book;true,QuantumBit Services Project,One-Time;OneTime,0
QuantumBit Starter;Standard Price Book;QuantumBit Starter;One-Time;CHF,CHF,true,QuantumBit Starter,Standard Price Book;true,QuantumBit Starter,One-Time;OneTime,0
Silver Hardware Maintenance;Standard Price Book;Silver Hardware Maintenance;Term Annual;CHF,CHF,true,Silver Hardware Maintenance,Standard Price Book;true,Silver Hardware Maintenance,Term Annual;TermDefined,22220
Solutions Architect;Standard Price Book;Solutions Architect;One-Time;CHF,CHF,true,Solutions Architect,Standard Price Book;true,Solutions Architect,One-Time;OneTime,440
Subscription;Standard Price Book;Subscription;Evergreen Annual;CHF,CHF,true,Subscription,Standard Price Book;true,Subscription,Evergreen Annual;Evergreen,370
Subscription;Standard Price Book;Subscription;Evergreen Monthly;CHF,CHF,true,Subscription,Standard Price Book;true,Subscription,Evergreen Monthly;Evergreen,30
Subscription;Standard Price Book;Subscription;Term Annual;CHF,CHF,true,Subscription,Standard Price Book;true,Subscription,Term Annual;TermDefined,320
Subscription;Standard Price Book;Subscription;Term Monthly;CHF,CHF,true,Subscription,Standard Price Book;true,Subscription,Term Monthly;TermDefined,30
16GB RDIMM;Standard Price Book;16GB RDIMM;One-Time;CAD,CAD,true,16GB RDIMM,Standard Price Book;true,16GB RDIMM,One-Time;OneTime,810
1TB 7.2k RPM NLSAS;Standard Price Book;1TB 7.2k RPM NLSAS;One-Time;CAD,CAD,true,1TB 7.2k RPM NLSAS,Standard Price Book;true,1TB 7.2k RPM NLSAS,One-Time;OneTime,680
32GB RDIMM;Standard Price Book;32GB RDIMM;One-Time;CAD,CAD,true,32GB RDIMM,Standard Price Book;true,32GB RDIMM,One-Time;OneTime,1210
4TB 7.2k RPM NLSAS;Standard Price Book;4TB 7.2k RPM NLSAS;One-Time;CAD,CAD,true,4TB 7.2k RPM NLSAS,Standard Price Book;true,4TB 7.2k RPM NLSAS,One-Time;OneTime,1080
8GB RDIMM;Standard Price Book;8GB RDIMM;One-Time;CAD,CAD,true,8GB RDIMM,Standard Price Book;true,8GB RDIMM,One-Time;OneTime,540
8TB 7.2k RPM NLSAS;Standard Price Book;8TB 7.2k RPM NLSAS;One-Time;CAD,CAD,true,8TB 7.2k RPM NLSAS,Standard Price Book;true,8TB 7.2k RPM NLSAS,One-Time;OneTime,1360
8TB 7.2k RPM Self-Encrypting NLSAS;Standard Price Book;8TB 7.2k RPM Self-Encrypting NLSAS;One-Time;CAD,CAD,true,8TB 7.2k RPM Self-Encrypting NLSAS,Standard Price Book;true,8TB 7.2k RPM Self-Encrypting NLSAS,One-Time;OneTime,1630
Additional API;Standard Price Book;Additional API;Evergreen Monthly;CAD,CAD,true,Additional API,Standard Price Book;true,Additional API,Evergreen Monthly;Evergreen,2710
Additional API;Standard Price Book;Additional API;Term Annual;CAD,CAD,true,Additional API,Standard Price Book;true,Additional API,Term Annual;TermDefined,20350
Additional API;Standard Price Book;Additional API;Term Monthly;CAD,CAD,true,Additional API,Standard Price Book;true,Additional API,Term Monthly;TermDefined,2040
Additional API Flex (100M);Standard Price Book;Additional API Flex (100M);Term Annual;CAD,CAD,true,Additional API Flex (100M),Standard Price Book;true,Additional API Flex (100M),Term Annual;TermDefined,610
Additional API Gov;Standard Price Book;Additional API Gov;Term Annual;CAD,CAD,true,Additional API Gov,Standard Price Book;true,Additional API Gov,Term Annual;TermDefined,1970
Additional API Pre-Prod;Standard Price Book;Additional API Pre-Prod;Term Annual;CAD,CAD,true,Additional API Pre-Prod,Standard Price Book;true,Additional API Pre-Prod,Term Annual;TermDefined,4400
Additional API Prod;Standard Price Book;Additional API Prod;Term Annual;CAD,CAD,true,Additional API Prod,Standard Price Book;true,Additional API Prod,Term Annual;TermDefined,4400
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Evergreen Monthly;CAD,CAD,true,Additional Automation QB Credits,Standard Price Book;true,Additional Automation QB Credits,Evergreen Monthly;Evergreen,3
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Annual;CAD,CAD,true,Additional Automation QB Credits,Standard Price Book;true,Additional Automation QB Credits,Term Annual;TermDefined,34
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Monthly;CAD,CAD,true,Additional Automation QB Credits,Standard Price Book;true,Additional Automation QB Credits,Term Monthly;TermDefined,3
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Evergreen Monthly;CAD,CAD,true,Additional Data Throughput (TB),Standard Price Book;true,Additional Data Throughput (TB),Evergreen Monthly;Evergreen,4340
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Annual;CAD,CAD,true,Additional Data Throughput (TB),Standard Price Book;true,Additional Data Throughput (TB),Term Annual;TermDefined,51560
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Monthly;CAD,CAD,true,Additional Data Throughput (TB),Standard Price Book;true,Additional Data Throughput (TB),Term Monthly;TermDefined,4070
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Evergreen Monthly;CAD,CAD,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Evergreen Monthly;Evergreen,2710
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Annual;CAD,CAD,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Term Annual;TermDefined,32570
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Monthly;CAD,CAD,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Term Monthly;TermDefined,2040
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Evergreen Monthly;CAD,CAD,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Evergreen Monthly;Evergreen,4750
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Annual;CAD,CAD,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Term Annual;TermDefined,40710
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Monthly;CAD,CAD,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Term Monthly;TermDefined,4070
Additional QB DataGraph (500M);Standard Price Book;Additional QB DataGraph (500M);Term Annual;CAD,CAD,true,Additional QB DataGraph (500M),Standard Price Book;true,Additional QB DataGraph (500M),Term Annual;TermDefined,33920
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Evergreen Monthly;CAD,CAD,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Evergreen Monthly;Evergreen,10
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Annual;CAD,CAD,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Term Annual;TermDefined,61
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Monthly;CAD,CAD,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Term Monthly;TermDefined,7
C13 to C14 Power Cable 3';Standard Price Book;C13 to C14 Power Cable 3';One-Time;CAD,CAD,true,C13 to C14 Power Cable 3',Standard Price Book;true,C13 to C14 Power Cable 3',One-Time;OneTime,340
Configured Power Cable;Standard Price Book;Configured Power Cable;One-Time;CAD,CAD,true,Configured Power Cable,Standard Price Book;true,Configured Power Cable,One-Time;OneTime,340
Data Normalization Expert;Standard Price Book;Data Normalization Expert;One-Time;CAD,CAD,true,Data Normalization Expert,Standard Price Book;true,Data Normalization Expert,One-Time;OneTime,410
Gold Hardware Maintenance;Standard Price Book;Gold Hardware Maintenance;Term Annual;CAD,CAD,true,Gold Hardware Maintenance,Standard Price Book;true,Gold Hardware Maintenance,Term Annual;TermDefined,40710
Implementation Engineer;Standard Price Book;Implementation Engineer;One-Time;CAD,CAD,true,Implementation Engineer,Standard Price Book;true,Implementation Engineer,One-Time;OneTime,410
Integration Specialist Engineer;Standard Price Book;Integration Specialist Engineer;One-Time;CAD,CAD,true,Integration Specialist Engineer,Standard Price Book;true,Integration Specialist Engineer,One-Time;OneTime,470
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;Intel X710 Dual Port 10Gb Direct Attach;One-Time;CAD,CAD,true,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,Intel X710 Dual Port 10Gb Direct Attach,One-Time;OneTime,2170
Intel X710 Dual Port 10Gb SFP;Standard Price Book;Intel X710 Dual Port 10Gb SFP;One-Time;CAD,CAD,true,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,Intel X710 Dual Port 10Gb SFP,One-Time;OneTime,2170
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;Intel Xeon E5-2609 v4 1.7GHz;One-Time;CAD,CAD,true,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,Intel Xeon E5-2609 v4 1.7GHz,One-Time;OneTime,2030
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;Intel Xeon E5-2660 v4 2.0GHz;One-Time;CAD,CAD,true,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,Intel Xeon E5-2660 v4 2.0GHz,One-Time;OneTime,2310
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;Intel Xeon E5-2667 v4 3.2GHz;One-Time;CAD,CAD,true,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,Intel Xeon E5-2667 v4 3.2GHz,One-Time;OneTime,3390
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;Intel Xeon E5-2683 v4 2.1GHz;One-Time;CAD,CAD,true,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,Intel Xeon E5-2683 v4 2.1GHz,One-Time;OneTime,1900
Module Extension Engineer;Standard Price Book;Module Extension Engineer;One-Time;CAD,CAD,true,Module Extension Engineer,Standard Price Book;true,Module Extension Engineer,One-Time;OneTime,410
PowerSwerve R750 Rack Server;Standard Price Book;PowerSwerve R750 Rack Server;One-Time;CAD,CAD,true,PowerSwerve R750 Rack Server,Standard Price Book;true,PowerSwerve R750 Rack Server,One-Time;OneTime,5290
Professional Services Daily Rate;Standard Price Book;Professional Services Daily Rate;One-Time;CAD,CAD,true,Professional Services Daily Rate,Standard Price Book;true,Professional Services Daily Rate,One-Time;OneTime,340
Professional Services Scope of Work;Standard Price Book;Professional Services Scope of Work;One-Time;CAD,CAD,true,Professional Services Scope of Work,Standard Price Book;true,Professional Services Scope of Work,One-Time;OneTime,33920
Program Director;Standard Price Book;Program Director;One-Time;CAD,CAD,true,Program Director,Standard Price Book;true,Program Director,One-Time;OneTime,470
Project Manager;Standard Price Book;Project Manager;One-Time;CAD,CAD,true,Project Manager,Standard Price Book;true,Project Manager,One-Time;OneTime,410
QB API Management Solution;Standard Price Book;QB API Management Solution;Evergreen Monthly;CAD,CAD,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Evergreen Monthly;Evergreen,1360
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Annual;CAD,CAD,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Term Annual;TermDefined,16280
QB API Management Solution;Standard Price Book;QB API Management Solution;Term Monthly;CAD,CAD,true,QB API Management Solution,Standard Price Book;true,QB API Management Solution,Term Monthly;TermDefined,1360
Quality Assurance Engineer;Standard Price Book;Quality Assurance Engineer;One-Time;CAD,CAD,true,Quality Assurance Engineer,Standard Price Book;true,Quality Assurance Engineer,One-Time;OneTime,410
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Evergreen Monthly;CAD,CAD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;One-Time;CAD,CAD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,One-Time;OneTime,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Annual;CAD,CAD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Term Annual;TermDefined,0
QuantumBit Complete Solution;Standard Price Book;QuantumBit Complete Solution;Term Monthly;CAD,CAD,true,QuantumBit Complete Solution,Standard Price Book;true,QuantumBit Complete Solution,Term Monthly;TermDefined,0
QuantumBit Essentials Training;Standard Price Book;QuantumBit Essentials Training;One-Time;CAD,CAD,true,QuantumBit Essentials Training,Standard Price Book;true,QuantumBit Essentials Training,One-Time;OneTime,11530
QuantumBit Fundamentals Training;Standard Price Book;QuantumBit Fundamentals Training;One-Time;CAD,CAD,true,QuantumBit Fundamentals Training,Standard Price Book;true,QuantumBit Fundamentals Training,One-Time;OneTime,8820
QuantumBit Services Project;Standard Price Book;QuantumBit Services Project;One-Time;CAD,CAD,true,QuantumBit Services Project,Standard Price Book;true,QuantumBit Services Project,One-Time;OneTime,0
QuantumBit Starter;Standard Price Book;QuantumBit Starter;One-Time;CAD,CAD,true,QuantumBit Starter,Standard Price Book;true,QuantumBit Starter,One-Time;OneTime,0
Silver Hardware Maintenance;Standard Price Book;Silver Hardware Maintenance;Term Annual;CAD,CAD,true,Silver Hardware Maintenance,Standard Price Book;true,Silver Hardware Maintenance,Term Annual;TermDefined,33920
Solutions Architect;Standard Price Book;Solutions Architect;One-Time;CAD,CAD,true,Solutions Architect,Standard Price Book;true,Solutions Architect,One-Time;OneTime,680
Subscription;Standard Price Book;Subscription;Evergreen Annual;CAD,CAD,true,Subscription,Standard Price Book;true,Subscription,Evergreen Annual;Evergreen,570
Subscription;Standard Price Book;Subscription;Evergreen Monthly;CAD,CAD,true,Subscription,Standard Price Book;true,Subscription,Evergreen Monthly;Evergreen,50
Subscription;Standard Price Book;Subscription;Term Annual;CAD,CAD,true,Subscription,Standard Price Book;true,Subscription,Term Annual;TermDefined,490
Subscription;Standard Price Book;Subscription;Term Monthly;CAD,CAD,true,Subscription,Standard Price Book;true,Subscription,Term Monthly;TermDefined,40
16GB RDIMM;Standard Price Book;16GB RDIMM;One-Time;AUD,AUD,true,16GB RDIMM,Standard Price Book;true,16GB RDIMM,One-Time;OneTime,920
1TB 7.2k RPM NLSAS;Standard Price Book;1TB 7.2k RPM NLSAS;One-Time;AUD,AUD,true,1TB 7.2k RPM NLSAS,Standard Price Book;true,1TB 7.2k RPM NLSAS,One-Time;OneTime,760
32GB RDIMM;Standard Price Book;32GB RDIMM;One-Time;AUD,AUD,true,32GB RDIMM,Standard Price Book;true,32GB RDIMM,One-Time;OneTime,1360
4TB 7.2k RPM NLSAS;Standard Price Book;4TB 7.2k RPM NLSAS;One-Time;AUD,AUD,true,4TB 7.2k RPM NLSAS,Standard Price Book;true,4TB 7.2k RPM NLSAS,One-Time;OneTime,1220
8GB RDIMM;Standard Price Book;8GB RDIMM;One-Time;AUD,AUD,true,8GB RDIMM,Standard Price Book;true,8GB RDIMM,One-Time;OneTime,610
8TB 7.2k RPM NLSAS;Standard Price Book;8TB 7.2k RPM NLSAS;One-Time;AUD,AUD,true,8TB 7.2k RPM NLSAS,Standard Price Book;true,8TB 7.2k RPM NLSAS,One-Time;OneTime,1530
8TB 7.2k RPM Self-Encrypting NLSAS;Standard Price Book;8TB 7.2k RPM Self-Encrypting NLSAS;One-Time;AUD,AUD,true,8TB 7.2k RPM Self-Encrypting NLSAS,Standard Price Book;true,8TB 7.2k RPM Self-Encrypting NLSAS,One-Time;OneTime,1830
Additional API;Standard Price Book;Additional API;Evergreen Monthly;AUD,AUD,true,Additional API,Standard Price Book;true,Additional API,Evergreen Monthly;Evergreen,3060
Additional API;Standard Price Book;Additional API;Term Annual;AUD,AUD,true,Additional API,Standard Price Book;true,Additional API,Term Annual;TermDefined,22950
Additional API;Standard Price Book;Additional API;Term Monthly;AUD,AUD,true,Additional API,Standard Price Book;true,Additional API,Term Monthly;TermDefined,2290
Additional API Flex (100M);Standard Price Book;Additional API Flex (100M);Term Annual;AUD,AUD,true,Additional API Flex (100M),Standard Price Book;true,Additional API Flex (100M),Term Annual;TermDefined,690
Additional API Gov;Standard Price Book;Additional API Gov;Term Annual;AUD,AUD,true,Additional API Gov,Standard Price Book;true,Additional API Gov,Term Annual;TermDefined,2220
Additional API Pre-Prod;Standard Price Book;Additional API Pre-Prod;Term Annual;AUD,AUD,true,Additional API Pre-Prod,Standard Price Book;true,Additional API Pre-Prod,Term Annual;TermDefined,4960
Additional API Prod;Standard Price Book;Additional API Prod;Term Annual;AUD,AUD,true,Additional API Prod,Standard Price Book;true,Additional API Prod,Term Annual;TermDefined,4960
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Evergreen Monthly;AUD,AUD,true,Additional Automation QB Credits,Standard Price Book;true,Additional Automation QB Credits,Evergreen Monthly;Evergreen,4
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Annual;AUD,AUD,true,Additional Automation QB Credits,Standard Price Book;true,Additional Automation QB Credits,Term Annual;TermDefined,38
Additional Automation QB Credits;Standard Price Book;Additional Automation QB Credits;Term Monthly;AUD,AUD,true,Additional Automation QB Credits,Standard Price Book;true,Additional Automation QB Credits,Term Monthly;TermDefined,3
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Evergreen Monthly;AUD,AUD,true,Additional Data Throughput (TB),Standard Price Book;true,Additional Data Throughput (TB),Evergreen Monthly;Evergreen,4900
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Annual;AUD,AUD,true,Additional Data Throughput (TB),Standard Price Book;true,Additional Data Throughput (TB),Term Annual;TermDefined,58140
Additional Data Throughput (TB);Standard Price Book;Additional Data Throughput (TB);Term Monthly;AUD,AUD,true,Additional Data Throughput (TB),Standard Price Book;true,Additional Data Throughput (TB),Term Monthly;TermDefined,4590
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Evergreen Monthly;AUD,AUD,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Evergreen Monthly;Evergreen,3060
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Annual;AUD,AUD,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Term Annual;TermDefined,36720
Additional Flows - QB Starter;Standard Price Book;Additional Flows - QB Starter;Term Monthly;AUD,AUD,true,Additional Flows - QB Starter,Standard Price Book;true,Additional Flows - QB Starter,Term Monthly;TermDefined,2290
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Evergreen Monthly;AUD,AUD,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Evergreen Monthly;Evergreen,5350
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Annual;AUD,AUD,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Term Annual;TermDefined,45900
Additional Messages - QB Starter;Standard Price Book;Additional Messages - QB Starter;Term Monthly;AUD,AUD,true,Additional Messages - QB Starter,Standard Price Book;true,Additional Messages - QB Starter,Term Monthly;TermDefined,4590
Additional QB DataGraph (500M);Standard Price Book;Additional QB DataGraph (500M);Term Annual;AUD,AUD,true,Additional QB DataGraph (500M),Standard Price Book;true,Additional QB DataGraph (500M),Term Annual;TermDefined,38250
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Evergreen Monthly;AUD,AUD,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Evergreen Monthly;Evergreen,8
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Annual;AUD,AUD,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Term Annual;TermDefined,69
API Access Requests (AEH);Standard Price Book;API Access Requests (AEH);Term Monthly;AUD,AUD,true,API Access Requests (AEH),Standard Price Book;true,API Access Requests (AEH),Term Monthly;TermDefined,8
C13 to C14 Power Cable 3';Standard Price Book;C13 to C14 Power Cable 3';One-Time;AUD,AUD,true,C13 to C14 Power Cable 3',Standard Price Book;true,C13 to C14 Power Cable 3',One-Time;OneTime,380
